Taxa de fecundidade;;;;
Sigla;Código;Município;1991;2000
BA;2999929;Barcellos;;
BA;2999939;Olivença;;
BA;2999949;Villa Verde;;
CE;2300101;Abaiara;5,263;3,511
CE;2300150;Acarapé;5,284;3,801
CE;2300200;Acaraú;5,657;4,567
CE;2300309;Acopiara;5,832;3,015
CE;2300408;Aiuaba;5,231;4,108
CE;2300507;Alcântaras;5,101;3,353
CE;2300606;Altaneira;4,037;3,697
CE;2300705;Alto Santo;4,057;3,371
CE;2300754;Amontada;7,839;4,232
CE;2300804;Antonina do Norte;3,847;2,611
CE;2300903;Apuiarés;4,391;3,441
CE;2301000;Aquiraz;3,871;3,043
CE;2301109;Aracati;3,877;2,58
CE;2301208;Aracoiaba;5,378;3,497
CE;2301257;Ararendá;2,91;2,743
CE;2301307;Araripe;5,326;3,972
CE;2301406;Aratuba;6,066;4,655
CE;2301505;Arneiroz;5,207;3,08
CE;2301604;Assaré;4,113;3,93
CE;2301703;Aurora;5,597;3,19
CE;2301802;Baixio;3,846;3,691
CE;2301851;Banabuiú;5,042;4,159
CE;2301901;Barbalha;3,324;3,133
CE;2301950;Barreira;4,211;3,321
CE;2302008;Barro;4,906;3,185
CE;2302057;Barroquinha;5,68;4,87
CE;2302107;Baturité;5,003;3,328
CE;2302206;Beberibe;5,017;3,21
CE;2302305;Bela Cruz;5,651;3,451
CE;2302404;Boa Viagem;4,539;3,325
CE;2302503;Brejo Santo;5,217;3,108
CE;2302602;Camocim;4,936;4,245
CE;2302701;Campos Sales;4,192;3,37
CE;2302800;Canindé;4,503;3,31
CE;2302909;Capistrano;6,15;3,238
CE;2303006;Caridade;4,129;3,648
CE;2303105;Cariré;3,742;3,475
CE;2303204;Caririaçu;5,201;3,203
CE;2303303;Cariús;3,975;3,571
CE;2303402;Carnaubal;5,526;3,671
CE;2303501;Cascavel;3,688;2,321
CE;2303600;Catarina;4,107;2,94
CE;2303659;Catunda;5,129;3,561
CE;2303709;Caucaia;3,694;3,016
CE;2303808;Cedro;3,16;3,112
CE;2303907;Chaval;5,987;4,594
CE;2303931;Choró;5,731;4,183
CE;2303956;Chorozinho;4,584;3,544
CE;2304004;Coreaú;4,383;4,304
CE;2304103;Crateús;3,109;2,657
CE;2304202;Crato;3,666;2,751
CE;2304236;Croatá;5,003;3,773
CE;2304251;Cruz;5,142;3,786
CE;2304269;Deputado Irapuan Pinheiro;4,114;2,894
CE;2304277;Ererê;3,27;2,53
CE;2304285;Eusébio;4,015;3,472
CE;2304301;Farias Brito;5,543;3,238
CE;2304350;Forquilha;4,694;3,848
CE;2304400;Fortaleza;2,487;2,157
CE;2304459;Fortim;3,656;2,477
CE;2304509;Frecheirinha;4,817;4,034
CE;2304608;General Sampaio;5,861;4,037
CE;2304657;Graça;4,46;3,713
CE;2304707;Granja;5,682;4,213
CE;2304806;Granjeiro;4,336;3,424
CE;2304905;Groaíras;4,539;3,965
CE;2304954;Guaiúba;4,12;3,244
CE;2305001;Guaraciaba do Norte;4,66;4,172
CE;2305100;Guaramiranga;3,86;3,65
CE;2305209;Hidrolândia;4,715;2,525
CE;2305233;Horizonte;4,366;2,996
CE;2305266;Ibaretama;4,876;4,094
CE;2305308;Ibiapina;6,514;3,519
CE;2305332;Ibicuitinga;4,86;3,307
CE;2305357;Icapuí;4,132;2,678
CE;2305407;Icó;4,322;3,104
CE;2305506;Iguatu;3,156;2,75
CE;2305605;Independência;3,704;2,536
CE;2305654;Ipaporanga;4,04;3,211
CE;2305704;Ipaumirim;3,961;3,086
CE;2305803;Ipu;3,882;3,862
CE;2305902;Ipueiras;5,971;4,42
CE;2306009;Iracema;3,968;2,53
CE;2306108;Irauçuba;4,947;4,292
CE;2306207;Itaiçaba;4,43;2,579
CE;2306256;Itaitinga;4,555;2,979
CE;2306306;Itapagé;4,034;3,226
CE;2306405;Itapipoca;6,58;3,556
CE;2306504;Itapiúna;5,198;3,552
CE;2306553;Itarema;6,435;4,921
CE;2306603;Itatira;5,203;4,642
CE;2306702;Jaguaretama;3,576;3,196
CE;2306801;Jaguaribara;4,019;2,986
CE;2306900;Jaguaribe;3,732;2,787
CE;2307007;Jaguaruana;3,775;2,589
CE;2307106;Jardim;4,52;2,97
CE;2307205;Jati;5,815;3,01
CE;2307254;Jijoca de Jericoacoara;5,236;3,763
CE;2307304;Juazeiro do Norte;3,798;2,642
CE;2307403;Jucás;4,23;3,573
CE;2307502;Lavras da Mangabeira;3,613;3,13
CE;2307601;Limoeiro do Norte;2,958;2,201
CE;2307635;Madalena;4,875;4,205
CE;2307650;Maracanaú;3,467;2,621
CE;2307700;Maranguape;3,423;2,761
CE;2307809;Marco;5,449;4,705
CE;2307908;Martinópole;5;4,454
CE;2308005;Massapê;4,792;4,23
CE;2308104;Mauriti;5,739;3,75
CE;2308203;Meruoca;5,59;2,931
CE;2308302;Milagres;4,792;3,01
CE;2308351;Milhã;3,784;2,611
CE;2308377;Miraíma;4,88;4,08
CE;2308401;Missão Velha;4,452;3,626
CE;2308500;Mombaça;5,257;3,303
CE;2308609;Monsenhor Tabosa;3,45;3,432
CE;2308708;Morada Nova;3,956;2,852
CE;2308807;Moraújo;4,176;3,616
CE;2308906;Morrinhos;5,237;3,79
CE;2309003;Mucambo;4,618;3,432
CE;2309102;Mulungu;4,674;2,855
CE;2309201;Nova Olinda;4,291;3,035
CE;2309300;Nova Russas;3,589;3,326
CE;2309409;Novo Oriente;3,662;3,31
CE;2309458;Ocara;3,961;3,854
CE;2309508;Orós;3,19;2,754
CE;2309607;Pacajus;2,958;2,453
CE;2309706;Pacatuba;3,902;3,112
CE;2309805;Pacoti;4,82;3,316
CE;2309904;Pacujá;3,913;3,17
CE;2310001;Palhano;3,484;2,59
CE;2310100;Palmácia;5,824;4,18
CE;2310209;Paracuru;5,021;3,048
CE;2310258;Paraipaba;4,298;3,162
CE;2310298;Cococi;;
CE;2310308;Parambu;4,061;3,521
CE;2310407;Paramoti;5,347;3,721
CE;2310506;Pedra Branca;3,807;2,57
CE;2310605;Penaforte;5,718;3,009
CE;2310704;Pentecoste;4,215;3,14
CE;2310803;Pereiro;4,072;2,525
CE;2310852;Pindoretama;4,019;3,208
CE;2310902;Piquet Carneiro;4,544;2,493
CE;2310951;Pires Ferreira;5,971;3,733
CE;2311009;Poranga;5,971;3,654
CE;2311108;Porteiras;4,02;2,967
CE;2311207;Potengi;4,092;2,716
CE;2311231;Potiretama;4,335;3,215
CE;2311264;Quiterianópolis;4,248;3,313
CE;2311306;Quixadá;4,608;3,791
CE;2311355;Quixelô;5,063;2,989
CE;2311405;Quixeramobim;4,111;3,144
CE;2311504;Quixeré;3,901;3,069
CE;2311603;Redenção;4,603;3,649
CE;2311702;Reriutaba;4,835;3,249
CE;2311801;Russas;3,446;3,378
CE;2311900;Saboeiro;5,552;3,666
CE;2311959;Salitre;5,671;3,931
CE;2312007;Santana do Acaraú;4,645;3,73
CE;2312106;Santana do Cariri;5,922;4,104
CE;2312205;Santa Quitéria;5,287;3,54
CE;2312304;São Benedito;5,035;4,094
CE;2312403;São Gonçalo do Amarante;5,157;2,533
CE;2312502;São João do Jaguaribe;2,616;2,165
CE;2312601;São Luís do Curu;4,303;2,777
CE;2312700;Senador Pompeu;3,661;2,972
CE;2312809;Senador Sá;4,879;4,084
CE;2312908;Sobral;4,057;3,191
CE;2313005;Solonópole;3,821;2,572
CE;2313104;Tabuleiro do Norte;3,773;2,784
CE;2313203;Tamboril;4,043;3,282
CE;2313252;Tarrafas;3,729;2,661
CE;2313302;Tauá;4,007;3,082
CE;2313351;Tejuçuoca;5,623;3,921
CE;2313401;Tianguá;4,322;3,306
CE;2313500;Trairi;7,839;4,208
CE;2313559;Tururu;4,562;3,301
CE;2313609;Ubajara;5,447;3,387
CE;2313708;Umari;4,859;3,127
CE;2313757;Umirim;5,939;3,275
CE;2313807;Uruburetama;4,215;3,016
CE;2313906;Uruoca;4,869;4,546
CE;2313955;Varjota;5,425;4,01
CE;2314003;Várzea Alegre;3,902;2,773
CE;2314102;Viçosa do Ceará;6,062;4,154
CE;2399919;Entre Rios;;
CE;2399929;Mecejana;;
CE;2399939;Vertentes;;
DF;5300108;Brasília;2,33;1,958
ES;3200102;Afonso Cláudio;3,422;2,396
ES;3200136;Águia Branca;3,773;2,28
ES;3200169;Água Doce do Norte;3,31;2,632
ES;3200201;Alegre;4,233;3,016
ES;3200300;Alfredo Chaves;2,552;2,41
ES;3200359;Alto Rio Novo;3,464;2,428
ES;3200409;Anchieta;2,676;2,41
ES;3200508;Apiacá;3,111;2,498
ES;3200607;Aracruz;2,828;2,241
ES;3200706;Atilio Vivacqua;3,148;2,576
ES;3200805;Baixo Guandu;3,046;2,471
ES;3200904;Barra de São Francisco;2,938;2,56
ES;3201001;Boa Esperança;3,16;2,28
ES;3201100;Bom Jesus do Norte;2,782;2,14
ES;3201159;Brejetuba;3,709;2,942
ES;3201209;Cachoeiro de Itapemirim;2,74;1,933
ES;3201308;Cariacica;2,76;2,209
ES;3201407;Castelo;3;2,903
ES;3201506;Colatina;2,446;2,43
ES;3201605;Conceição da Barra;4,329;3,01
ES;3201704;Conceição do Castelo;3,192;2,214
ES;3201803;Divino de São Lourenço;4,054;3,277
ES;3201902;Domingos Martins;2,803;2,28
ES;3202009;Dores do Rio Preto;3,785;2,403
ES;3202108;Ecoporanga;2,873;2,559
ES;3202207;Fundão;2,275;2,293
ES;3202256;Governador Lindenberg;;
ES;3202306;Guaçuí;3,412;2,4
ES;3202405;Guarapari;2,368;2,129
ES;3202454;Ibatiba;3,905;2,651
ES;3202504;Ibiraçu;2,938;2,24
ES;3202553;Ibitirama;4,401;2,804
ES;3202603;Iconha;2,55;2,41
ES;3202652;Irupi;4,149;2,576
ES;3202702;Itaguaçu;3,104;2,686
ES;3202801;Itapemirim;2,965;2,752
ES;3202900;Itarana;2,64;2,212
ES;3203007;Iúna;3,683;2,518
ES;3203056;Jaguaré;4,335;2,775
ES;3203106;Jerônimo Monteiro;2,865;2,58
ES;3203130;João Neiva;2,828;2,24
ES;3203163;Laranja da Terra;2,91;2,4
ES;3203205;Linhares;3,203;2,244
ES;3203304;Mantenópolis;3,318;2,653
ES;3203320;Marataízes;2,878;2,503
ES;3203346;Marechal Floriano;3,66;2,277
ES;3203353;Marilândia;2,43;2,43
ES;3203403;Mimoso do Sul;3,217;2,58
ES;3203502;Montanha;2,662;2,412
ES;3203601;Mucurici;3,226;2,586
ES;3203700;Muniz Freire;3,5;2,399
ES;3203809;Muqui;3,808;2,655
ES;3203908;Nova Venécia;3,278;2,424
ES;3204005;Pancas;3,368;2,617
ES;3204054;Pedro Canário;5,092;2,941
ES;3204104;Pinheiros;2,672;2,41
ES;3204203;Piúma;3,017;2,65
ES;3204252;Ponto Belo;3,093;2,59
ES;3204302;Presidente Kennedy;3,483;2,827
ES;3204351;Rio Bananal;2,663;2,29
ES;3204401;Rio Novo do Sul;2,832;2,405
ES;3204500;Santa Leopoldina;2,808;2,685
ES;3204559;Santa Maria de Jetibá;3,389;2,751
ES;3204609;Santa Teresa;2,409;2,249
ES;3204658;São Domingos do Norte;2,433;2,43
ES;3204708;São Gabriel da Palha;2,701;2,11
ES;3204807;São José do Calçado;3,403;2,756
ES;3204906;São Mateus;4,153;2,48
ES;3204955;São Roque do Canaã;2,41;2,25
ES;3205002;Serra;2,88;2,291
ES;3205010;Sooretama;3,307;2,824
ES;3205036;Vargem Alta;3,576;2,689
ES;3205069;Venda Nova do Imigrante;2,577;2,21
ES;3205101;Viana;2,878;2,21
ES;3205150;Vila Pavão;2,774;2,106
ES;3205176;Vila Valério;3,131;2,277
ES;3205200;Vila Velha;2,218;1,886
ES;3205309;Vitória;2,311;1,685
ES;3299919;Riacho;;
ES;3299929;Ponte do Itabapoana;;
GO;5200050;Abadia de Goiás;3,249;2,848
GO;5200100;Abadiânia;3,287;2,767
GO;5200134;Acreúna;2,376;2,221
GO;5200159;Adelândia;2,733;2,463
GO;5200175;Água Fria de Goiás;3,695;3,38
GO;5200209;Água Limpa;3,009;2,23
GO;5200258;Águas Lindas de Goiás;4,457;3,715
GO;5200308;Alexânia;3,394;2,906
GO;5200506;Aloândia;2,63;2,509
GO;5200555;Alto Horizonte;3,074;2,117
GO;5200605;Alto Paraíso de Goiás;4,804;3,406
GO;5200803;Alvorada do Norte;3,632;2,32
GO;5200829;Amaralina;3,388;3,107
GO;5200852;Americano do Brasil;2,545;2,515
GO;5200902;Amorinópolis;2,627;2,418
GO;5201108;Anápolis;2,396;2,24
GO;5201207;Anhanguera;2,739;2,4
GO;5201306;Anicuns;2,369;2,137
GO;5201405;Aparecida de Goiânia;3,166;2,251
GO;5201454;Aparecida do Rio Doce;3,11;2,932
GO;5201504;Aporé;3,096;2,581
GO;5201603;Araçu;2,73;2,278
GO;5201702;Aragarças;2,368;2,113
GO;5201801;Aragoiânia;2,656;2,6
GO;5202155;Araguapaz;3,398;2,404
GO;5202353;Arenópolis;2,28;2,1
GO;5202502;Aruanã;3,51;2,934
GO;5202601;Aurilândia;2,37;2,17
GO;5202809;Avelinópolis;2,909;2,55
GO;5203104;Baliza;3,205;2,278
GO;5203203;Barro Alto;2,839;2,3
GO;5203302;Bela Vista de Goiás;2,644;2,599
GO;5203401;Bom Jardim de Goiás;2,28;2,249
GO;5203500;Bom Jesus de Goiás;2,441;2,23
GO;5203559;Bonfinópolis;3,158;2,531
GO;5203575;Bonópolis;3,483;3,11
GO;5203609;Brazabrantes;2,988;2,17
GO;5203807;Britânia;3,034;2,411
GO;5203906;Buriti Alegre;2,496;2,206
GO;5203939;Buriti de Goiás;2,546;2,485
GO;5203962;Buritinópolis;4,327;2,756
GO;5204003;Cabeceiras;3,973;3,296
GO;5204102;Cachoeira Alta;2,304;2,255
GO;5204201;Cachoeira de Goiás;2,495;2,42
GO;5204250;Cachoeira Dourada;3,116;2,23
GO;5204300;Caçu;2,465;2,328
GO;5204409;Caiapônia;3,031;2,57
GO;5204508;Caldas Novas;2,491;2,39
GO;5204557;Caldazinha;2,958;2,535
GO;5204607;Campestre de Goiás;3,015;2,428
GO;5204656;Campinaçu;3,517;2,715
GO;5204706;Campinorte;3,04;2,247
GO;5204805;Campo Alegre de Goiás;3,137;2,25
GO;5204854;Campo Limpo de Goiás;;
GO;5204904;Campos Belos;4,429;3,362
GO;5204953;Campos Verdes;3,711;2,487
GO;5205000;Carmo do Rio Verde;2,534;2,215
GO;5205059;Castelândia;3,923;2,412
GO;5205109;Catalão;2,294;2,25
GO;5205208;Caturaí;2,631;2,557
GO;5205307;Cavalcante;5,82;4,832
GO;5205406;Ceres;2,208;2,16
GO;5205455;Cezarina;3,5;2,224
GO;5205471;Chapadão do Céu;2,569;2,362
GO;5205497;Cidade Ocidental;2,717;2,628
GO;5205513;Cocalzinho de Goiás;3,85;2,759
GO;5205521;Colinas do Sul;4,874;4,617
GO;5205703;Córrego do Ouro;2,866;2,1
GO;5205802;Corumbá de Goiás;3,037;2,766
GO;5205901;Corumbaíba;3,253;2,299
GO;5206206;Cristalina;3,079;2,82
GO;5206305;Cristianópolis;3,193;2,38
GO;5206404;Crixás;3,049;2,133
GO;5206503;Cromínia;2,919;2,202
GO;5206602;Cumari;2,747;2,25
GO;5206701;Damianópolis;3,418;2,38
GO;5206800;Damolândia;2,28;2,17
GO;5206909;Davinópolis;2,971;2,3
GO;5207105;Diorama;2,348;2,1
GO;5207253;Doverlândia;3,114;2,681
GO;5207352;Edealina;2,311;2,301
GO;5207402;Edéia;2,294;2,263
GO;5207501;Estrela do Norte;3,055;2,271
GO;5207535;Faina;3,064;2,543
GO;5207600;Fazenda Nova;2,327;2,1
GO;5207808;Firminópolis;2,209;2,19
GO;5207907;Flores de Goiás;4,759;3,015
GO;5208004;Formosa;3,183;2,7
GO;5208103;Formoso;3,372;2,28
GO;5208152;Gameleira de Goiás;;
GO;5208301;Divinópolis de Goiás;3,301;2,692
GO;5208400;Goianápolis;3,856;2,953
GO;5208509;Goiandira;2,294;2,25
GO;5208608;Goianésia;2,286;2,16
GO;5208707;Goiânia;2,035;1,79
GO;5208806;Goianira;2,916;2,85
GO;5208905;Goiás;2,716;2,46
GO;5209101;Goiatuba;2,655;2,2
GO;5209150;Gouvelândia;2,754;2,246
GO;5209200;Guapó;3,023;2,606
GO;5209291;Guaraíta;2,599;2,3
GO;5209408;Guarani de Goiás;3,686;3,238
GO;5209457;Guarinos;3,102;2,39
GO;5209606;Heitoraí;2,97;2,389
GO;5209705;Hidrolândia;2,968;2,85
GO;5209804;Hidrolina;2,53;2,419
GO;5209903;Iaciara;3,921;2,375
GO;5209937;Inaciolândia;3,257;2,99
GO;5209952;Indiara;2,599;2,455
GO;5210000;Inhumas;2,277;2,24
GO;5210109;Ipameri;2,387;2,25
GO;5210158;Ipiranga de Goiás;;
GO;5210208;Iporá;2,354;2,103
GO;5210307;Israelândia;2,391;2,137
GO;5210406;Itaberaí;2,795;2,237
GO;5210562;Itaguari;2,973;2,173
GO;5210604;Itaguaru;2,998;2,219
GO;5210802;Itajá;2,756;2,731
GO;5210901;Itapaci;2,776;2,366
GO;5211008;Itapirapuã;2,907;2,304
GO;5211206;Itapuranga;2,379;2,159
GO;5211305;Itarumã;2,745;2,753
GO;5211404;Itauçu;2,757;2,22
GO;5211503;Itumbiara;2,424;2,2
GO;5211602;Ivolândia;2,636;2,1
GO;5211701;Jandaia;3,135;2,26
GO;5211800;Jaraguá;2,898;2,433
GO;5211909;Jataí;2,725;2,574
GO;5212006;Jaupaci;3,131;2,206
GO;5212055;Jesúpolis;2,987;2,302
GO;5212105;Joviânia;2,484;2,402
GO;5212204;Jussara;2,727;2,46
GO;5212253;Lagoa Santa;;
GO;5212303;Leopoldo de Bulhões;3;2,649
GO;5212501;Luziânia;3,869;2,819
GO;5212600;Mairipotaba;3,285;2,28
GO;5212709;Mambaí;3,901;3,352
GO;5212808;Mara Rosa;3,173;2,293
GO;5212907;Marzagão;3,053;2,276
GO;5212956;Matrinchã;3,334;2,218
GO;5213004;Maurilândia;2,955;2,902
GO;5213053;Mimoso de Goiás;3,963;3,376
GO;5213087;Minaçu;2,917;2,268
GO;5213103;Mineiros;2,753;2,75
GO;5213400;Moiporá;2,624;2,21
GO;5213509;Monte Alegre de Goiás;5,413;3,949
GO;5213707;Montes Claros de Goiás;2,177;2,002
GO;5213756;Montividiu;3,106;2,462
GO;5213772;Montividiu do Norte;3,22;2,427
GO;5213806;Morrinhos;2,235;2,2
GO;5213855;Morro Agudo de Goiás;2,323;2,16
GO;5213905;Mossâmedes;2,648;2,185
GO;5214002;Mozarlândia;3,131;2,447
GO;5214051;Mundo Novo;3,817;3,71
GO;5214101;Mutunópolis;3,552;2,36
GO;5214408;Nazário;2,511;2,51
GO;5214507;Nerópolis;2,591;2,189
GO;5214606;Niquelândia;2,832;2,284
GO;5214705;Nova América;2,666;2,3
GO;5214804;Nova Aurora;2,416;2,245
GO;5214838;Nova Crixás;3,576;2,774
GO;5214861;Nova Glória;2,29;2,2
GO;5214879;Nova Iguaçu de Goiás;3,578;2,732
GO;5214903;Nova Roma;5,042;3,562
GO;5215009;Nova Veneza;2,612;2,24
GO;5215207;Novo Brasil;3,088;2,42
GO;5215231;Novo Gama;3,353;2,836
GO;5215256;Novo Planalto;3,418;2,665
GO;5215306;Orizona;2,653;2,334
GO;5215405;Ouro Verde de Goiás;2,543;2,422
GO;5215504;Ouvidor;2,545;2,25
GO;5215603;Padre Bernardo;4,154;3,463
GO;5215652;Palestina de Goiás;2,851;2,43
GO;5215702;Palmeiras de Goiás;2,639;2,197
GO;5215801;Palmelo;2,443;2,1
GO;5215900;Palminópolis;2,449;2,3
GO;5216007;Panamá;2,803;2,752
GO;5216304;Paranaiguara;2,3;2,238
GO;5216403;Paraúna;2,649;2,211
GO;5216452;Perolândia;3,95;3,288
GO;5216809;Petrolina de Goiás;2,573;2,28
GO;5216908;Pilar de Goiás;3,036;2,39
GO;5217104;Piracanjuba;2,394;2,21
GO;5217203;Piranhas;2,28;2,25
GO;5217302;Pirenópolis;3,18;3,153
GO;5217401;Pires do Rio;2,316;2,103
GO;5217609;Planaltina;4,007;3,421
GO;5217708;Pontalina;2,63;2,23
GO;5218003;Porangatu;3,634;2,12
GO;5218052;Porteirão;3,253;2,992
GO;5218102;Portelândia;2,579;2,43
GO;5218300;Posse;3,355;2,766
GO;5218391;Professor Jamil;4,092;2,747
GO;5218508;Quirinópolis;2,442;2,13
GO;5218607;Rialma;2,208;2,16
GO;5218706;Rianápolis;2,713;2,345
GO;5218789;Rio Quente;3,01;2,2
GO;5218805;Rio Verde;2,437;2,36
GO;5218904;Rubiataba;2,326;2,16
GO;5219001;Sanclerlândia;2,266;2,244
GO;5219100;Santa Bárbara de Goiás;2,35;2,167
GO;5219209;Santa Cruz de Goiás;2,65;2,372
GO;5219258;Santa Fé de Goiás;3,875;2,616
GO;5219308;Santa Helena de Goiás;3,236;2,439
GO;5219357;Santa Isabel;2,656;2,16
GO;5219407;Santa Rita do Araguaia;2,842;2,382
GO;5219456;Santa Rita do Novo Destino;3,39;2,784
GO;5219506;Santa Rosa de Goiás;2,908;2,726
GO;5219605;Santa Tereza de Goiás;3,376;2,12
GO;5219704;Santa Terezinha de Goiás;3,374;2,356
GO;5219712;Santo Antônio da Barra;2,949;2,9
GO;5219738;Santo Antônio de Goiás;2,998;2,229
GO;5219753;Santo Antônio do Descoberto;4,331;2,902
GO;5219803;São Domingos;3,759;3,177
GO;5219902;São Francisco de Goiás;2,914;2,494
GO;5220009;São João d'Aliança;4,43;3,36
GO;5220058;São João da Paraúna;4,499;3,272
GO;5220108;São Luís de Montes Belos;2,27;2,186
GO;5220157;São Luíz do Norte;3,157;2,394
GO;5220207;São Miguel do Araguaia;2,633;2,386
GO;5220264;São Miguel do Passa Quatro;3,344;2,39
GO;5220280;São Patrício;2,437;2,3
GO;5220405;São Simão;2,287;2,191
GO;5220454;Senador Canedo;3,463;3,063
GO;5220504;Serranópolis;3,402;2,52
GO;5220603;Silvânia;2,736;2,386
GO;5220686;Simolândia;4,107;3,24
GO;5220702;Sítio d'Abadia;4,804;3,019
GO;5221007;Taquaral de Goiás;3,22;2,42
GO;5221080;Teresina de Goiás;6,257;4,381
GO;5221197;Terezópolis de Goiás;3;2,363
GO;5221304;Três Ranchos;2,941;2,055
GO;5221403;Trindade;2,836;2,23
GO;5221452;Trombas;2,885;2,321
GO;5221502;Turvânia;2,534;2,232
GO;5221551;Turvelândia;2,977;2,683
GO;5221577;Uirapuru;3,321;3,121
GO;5221601;Uruaçu;3,663;2,543
GO;5221700;Uruana;2,208;2,16
GO;5221809;Urutaí;2,316;2,1
GO;5221858;Valparaíso de Goiás;2,835;2,466
GO;5221908;Varjão;3,082;2,241
GO;5222005;Vianópolis;2,457;2,379
GO;5222054;Vicentinópolis;2,685;2,351
GO;5222203;Vila Boa;4,399;3,59
GO;5222302;Vila Propício;3,501;3,408
MA;2100055;Açailândia;4,225;3,271
MA;2100105;Afonso Cunha;5,93;4,447
MA;2100154;Água Doce do Maranhão;5,814;3,973
MA;2100204;Alcântara;5,345;3,315
MA;2100303;Aldeias Altas;5,931;4,096
MA;2100402;Altamira do Maranhão;5,373;4,059
MA;2100436;Alto Alegre do Maranhão;5,341;2,964
MA;2100477;Alto Alegre do Pindaré;6,462;4,477
MA;2100501;Alto Parnaíba;5,144;3,754
MA;2100550;Amapá do Maranhão;7,523;5,485
MA;2100600;Amarante do Maranhão;5,079;3,506
MA;2100709;Anajatuba;6,061;4,91
MA;2100808;Anapurus;5,3;4,297
MA;2100832;Apicum-Açu;6,476;4,265
MA;2100873;Araguanã;6,592;3,968
MA;2100907;Araioses;6,279;4
MA;2100956;Arame;5,598;4,444
MA;2101004;Arari;5,323;2,945
MA;2101103;Axixá;6,644;3,413
MA;2101202;Bacabal;3,176;3,034
MA;2101251;Bacabeira;6,005;3,902
MA;2101301;Bacuri;5,1;4,424
MA;2101350;Bacurituba;5,707;3,675
MA;2101400;Balsas;4,752;3,439
MA;2101509;Barão de Grajaú;3,761;2,709
MA;2101608;Barra do Corda;5,885;4,162
MA;2101707;Barreirinhas;7,706;4,245
MA;2101731;Belágua;7,99;6,803
MA;2101772;Bela Vista do Maranhão;5,468;4,101
MA;2101806;Benedito Leite;4,373;3,386
MA;2101905;Bequimão;5,095;3,362
MA;2101939;Bernardo do Mearim;4,512;2,919
MA;2101970;Boa Vista do Gurupi;7,79;4,611
MA;2102002;Bom Jardim;5,8;4,38
MA;2102036;Bom Jesus das Selvas;5,324;4,31
MA;2102077;Bom Lugar;4,848;3,706
MA;2102101;Brejo;6,031;3,868
MA;2102150;Brejo de Areia;4,464;3,76
MA;2102200;Buriti;6,552;4,562
MA;2102309;Buriti Bravo;5,21;3,636
MA;2102325;Buriticupu;5,896;4,4
MA;2102358;Buritirana;6,546;4,134
MA;2102374;Cachoeira Grande;7,594;5,905
MA;2102408;Cajapió;5,072;3,42
MA;2102507;Cajari;6,208;4,33
MA;2102556;Campestre do Maranhão;4,642;4,326
MA;2102606;Cândido Mendes;6,398;4,171
MA;2102705;Cantanhede;4,99;4,141
MA;2102754;Capinzal do Norte;4,309;3,617
MA;2102804;Carolina;4,509;3,824
MA;2102903;Carutapera;6,609;4,676
MA;2103000;Caxias;4,908;3,042
MA;2103109;Cedral;5,2;3,06
MA;2103125;Central do Maranhão;5,07;4,211
MA;2103158;Centro do Guilherme;7,794;4,764
MA;2103174;Centro Novo do Maranhão;6,163;5,042
MA;2103208;Chapadinha;5,368;4,163
MA;2103257;Cidelândia;4,43;4,072
MA;2103307;Codó;5,409;3,623
MA;2103406;Coelho Neto;5,663;3,92
MA;2103505;Colinas;5,505;3,91
MA;2103554;Conceição do Lago-Açu;5,507;4,758
MA;2103604;Coroatá;5,604;3,341
MA;2103703;Cururupu;5,2;3,06
MA;2103752;Davinópolis;4,91;3,44
MA;2103802;Dom Pedro;4,722;2,806
MA;2103901;Duque Bacelar;5,957;4,72
MA;2104008;Esperantinópolis;4,079;2,648
MA;2104057;Estreito;4,832;3,575
MA;2104073;Feira Nova do Maranhão;6,067;4,564
MA;2104081;Fernando Falcão;5,906;4,648
MA;2104099;Formosa da Serra Negra;4,174;4,05
MA;2104107;Fortaleza dos Nogueiras;6,21;3,998
MA;2104206;Fortuna;4,544;3,757
MA;2104305;Godofredo Viana;6,749;4,38
MA;2104404;Gonçalves Dias;4,67;3,535
MA;2104503;Governador Archer;4,758;3,969
MA;2104552;Governador Edison Lobão;4,91;3,503
MA;2104602;Governador Eugênio Barros;4,146;3,398
MA;2104628;Governador Luiz Rocha;5,609;3,485
MA;2104651;Governador Newton Bello;5,337;4,149
MA;2104677;Governador Nunes Freire;5,869;3,943
MA;2104701;Graça Aranha;4,096;2,874
MA;2104800;Grajaú;5,054;4,064
MA;2104909;Guimarães;5,502;3,366
MA;2105005;Humberto de Campos;5,841;5,484
MA;2105104;Icatu;5,505;4,355
MA;2105153;Igarapé do Meio;6,653;4,2
MA;2105203;Igarapé Grande;5,193;2,967
MA;2105302;Imperatriz;3,271;2,675
MA;2105351;Itaipava do Grajaú;6,761;4,934
MA;2105401;Itapecuru Mirim;6,36;3,546
MA;2105427;Itinga do Maranhão;4,844;3,16
MA;2105450;Jatobá;5,668;3,91
MA;2105476;Jenipapo dos Vieiras;6,133;4,266
MA;2105500;João Lisboa;4,684;3,359
MA;2105609;Joselândia;5,496;4,045
MA;2105658;Junco do Maranhão;7,79;4,672
MA;2105708;Lago da Pedra;5,2;3,34
MA;2105807;Lago do Junco;5,105;3,219
MA;2105906;Lago Verde;4,815;4,546
MA;2105922;Lagoa do Mato;5,051;3,583
MA;2105948;Lago dos Rodrigues;4,51;3,277
