Índice de Desenvolvimento Humano Municipal-ed 2003;;;;
Sigla;Código;Município;1991;2000
BA;2932903;Valença;0,561;0,672
BA;2933000;Valente;0,54;0,657
BA;2933059;Várzea da Roça;0,461;0,591
BA;2933109;Várzea do Poço;0,567;0,665
BA;2933158;Várzea Nova;0,447;0,586
BA;2933174;Varzedo;0,515;0,63
BA;2933208;Vera Cruz;0,625;0,704
BA;2933257;Vereda;0,522;0,597
BA;2933307;Vitória da Conquista;0,601;0,708
BA;2933406;Wagner;0,514;0,61
BA;2933455;Wanderley;0,506;0,619
BA;2933505;Wenceslau Guimarães;0,462;0,575
BA;2933604;Xique-Xique;0,494;0,58
BA;2999919;Trancoso;;
BA;2999929;Barcellos;;
BA;2999939;Olivença;;
BA;2999949;Villa Verde;;
CE;2300101;Abaiara;0,48;0,627
CE;2300150;Acarapé;0,522;0,623
CE;2300200;Acaraú;0,489;0,617
CE;2300309;Acopiara;0,47;0,597
CE;2300408;Aiuaba;0,451;0,566
CE;2300507;Alcântaras;0,466;0,607
CE;2300606;Altaneira;0,46;0,576
CE;2300705;Alto Santo;0,533;0,654
CE;2300754;Amontada;0,505;0,616
CE;2300804;Antonina do Norte;0,503;0,613
CE;2300903;Apuiarés;0,481;0,622
CE;2301000;Aquiraz;0,537;0,67
CE;2301109;Aracati;0,561;0,672
CE;2301208;Aracoiaba;0,488;0,597
CE;2301257;Ararendá;0,455;0,626
CE;2301307;Araripe;0,441;0,584
CE;2301406;Aratuba;0,534;0,633
CE;2301505;Arneiroz;0,475;0,587
CE;2301604;Assaré;0,471;0,577
CE;2301703;Aurora;0,5;0,613
CE;2301802;Baixio;0,466;0,589
CE;2301851;Banabuiú;0,486;0,629
CE;2301901;Barbalha;0,591;0,687
CE;2301950;Barreira;0,523;0,619
CE;2302008;Barro;0,532;0,658
CE;2302057;Barroquinha;0,403;0,551
CE;2302107;Baturité;0,538;0,642
CE;2302206;Beberibe;0,526;0,651
CE;2302305;Bela Cruz;0,469;0,595
CE;2302404;Boa Viagem;0,494;0,611
CE;2302503;Brejo Santo;0,55;0,673
CE;2302602;Camocim;0,483;0,629
CE;2302701;Campos Sales;0,53;0,655
CE;2302800;Canindé;0,52;0,634
CE;2302909;Capistrano;0,508;0,631
CE;2303006;Caridade;0,487;0,618
CE;2303105;Cariré;0,494;0,622
CE;2303204;Caririaçu;0,448;0,591
CE;2303303;Cariús;0,508;0,63
CE;2303402;Carnaubal;0,461;0,609
CE;2303501;Cascavel;0,544;0,673
CE;2303600;Catarina;0,493;0,58
CE;2303659;Catunda;0,467;0,628
CE;2303709;Caucaia;0,611;0,721
CE;2303808;Cedro;0,546;0,634
CE;2303907;Chaval;0,461;0,579
CE;2303931;Choró;0,43;0,57
CE;2303956;Chorozinho;0,502;0,633
CE;2304004;Coreaú;0,491;0,591
CE;2304103;Crateús;0,561;0,676
CE;2304202;Crato;0,616;0,716
CE;2304236;Croatá;0,44;0,557
CE;2304251;Cruz;0,501;0,643
CE;2304269;Deputado Irapuan Pinheiro;0,477;0,6
CE;2304277;Ererê;0,505;0,619
CE;2304285;Eusébio;0,579;0,684
CE;2304301;Farias Brito;0,48;0,609
CE;2304350;Forquilha;0,518;0,643
CE;2304400;Fortaleza;0,717;0,786
CE;2304459;Fortim;0,491;0,633
CE;2304509;Frecheirinha;0,505;0,605
CE;2304608;General Sampaio;0,454;0,606
CE;2304657;Graça;0,424;0,593
CE;2304707;Granja;0,436;0,554
CE;2304806;Granjeiro;0,449;0,576
CE;2304905;Groaíras;0,528;0,653
CE;2304954;Guaiúba;0,554;0,652
CE;2305001;Guaraciaba do Norte;0,501;0,629
CE;2305100;Guaramiranga;0,546;0,654
CE;2305209;Hidrolândia;0,489;0,638
CE;2305233;Horizonte;0,545;0,679
CE;2305266;Ibaretama;0,462;0,597
CE;2305308;Ibiapina;0,489;0,646
CE;2305332;Ibicuitinga;0,508;0,642
CE;2305357;Icapuí;0,547;0,631
CE;2305407;Icó;0,505;0,607
CE;2305506;Iguatu;0,592;0,692
CE;2305605;Independência;0,521;0,657
CE;2305654;Ipaporanga;0,477;0,609
CE;2305704;Ipaumirim;0,52;0,646
CE;2305803;Ipu;0,53;0,67
CE;2305902;Ipueiras;0,467;0,617
CE;2306009;Iracema;0,513;0,66
CE;2306108;Irauçuba;0,494;0,618
CE;2306207;Itaiçaba;0,535;0,641
CE;2306256;Itaitinga;0,557;0,68
CE;2306306;Itapagé;0,53;0,642
CE;2306405;Itapipoca;0,539;0,659
CE;2306504;Itapiúna;0,507;0,633
CE;2306553;Itarema;0,495;0,601
CE;2306603;Itatira;0,447;0,569
CE;2306702;Jaguaretama;0,527;0,645
CE;2306801;Jaguaribara;0,553;0,653
CE;2306900;Jaguaribe;0,571;0,672
CE;2307007;Jaguaruana;0,543;0,654
CE;2307106;Jardim;0,521;0,642
CE;2307205;Jati;0,515;0,653
CE;2307254;Jijoca de Jericoacoara;0,448;0,623
CE;2307304;Juazeiro do Norte;0,596;0,697
CE;2307403;Jucás;0,47;0,597
CE;2307502;Lavras da Mangabeira;0,523;0,636
CE;2307601;Limoeiro do Norte;0,609;0,711
CE;2307635;Madalena;0,494;0,634
CE;2307650;Maracanaú;0,633;0,736
CE;2307700;Maranguape;0,578;0,691
CE;2307809;Marco;0,476;0,616
CE;2307908;Martinópole;0,469;0,583
CE;2308005;Massapê;0,486;0,6
CE;2308104;Mauriti;0,486;0,646
CE;2308203;Meruoca;0,511;0,638
CE;2308302;Milagres;0,522;0,641
CE;2308351;Milhã;0,491;0,632
CE;2308377;Miraíma;0,47;0,583
CE;2308401;Missão Velha;0,504;0,631
CE;2308500;Mombaça;0,478;0,604
CE;2308609;Monsenhor Tabosa;0,507;0,628
CE;2308708;Morada Nova;0,565;0,67
CE;2308807;Moraújo;0,495;0,594
CE;2308906;Morrinhos;0,478;0,608
CE;2309003;Mucambo;0,501;0,629
CE;2309102;Mulungu;0,548;0,65
CE;2309201;Nova Olinda;0,519;0,637
CE;2309300;Nova Russas;0,517;0,64
CE;2309409;Novo Oriente;0,495;0,602
CE;2309458;Ocara;0,485;0,594
CE;2309508;Orós;0,535;0,627
CE;2309607;Pacajus;0,567;0,678
CE;2309706;Pacatuba;0,622;0,717
CE;2309805;Pacoti;0,544;0,668
CE;2309904;Pacujá;0,554;0,639
CE;2310001;Palhano;0,521;0,649
CE;2310100;Palmácia;0,563;0,65
CE;2310209;Paracuru;0,538;0,641
CE;2310258;Paraipaba;0,564;0,666
CE;2310298;Cococi;;
CE;2310308;Parambu;0,5;0,613
CE;2310407;Paramoti;0,469;0,597
CE;2310506;Pedra Branca;0,453;0,605
CE;2310605;Penaforte;0,543;0,687
CE;2310704;Pentecoste;0,499;0,635
CE;2310803;Pereiro;0,508;0,626
CE;2310852;Pindoretama;0,539;0,657
CE;2310902;Piquet Carneiro;0,505;0,622
CE;2310951;Pires Ferreira;0,47;0,606
CE;2311009;Poranga;0,43;0,597
CE;2311108;Porteiras;0,497;0,644
CE;2311207;Potengi;0,497;0,596
CE;2311231;Potiretama;0,509;0,617
CE;2311264;Quiterianópolis;0,455;0,625
CE;2311306;Quixadá;0,572;0,673
CE;2311355;Quixelô;0,504;0,592
CE;2311405;Quixeramobim;0,558;0,64
CE;2311504;Quixeré;0,536;0,652
CE;2311603;Redenção;0,54;0,651
CE;2311702;Reriutaba;0,521;0,653
CE;2311801;Russas;0,599;0,698
CE;2311900;Saboeiro;0,419;0,56
CE;2311959;Salitre;0,414;0,558
CE;2312007;Santana do Acaraú;0,487;0,619
CE;2312106;Santana do Cariri;0,481;0,609
CE;2312205;Santa Quitéria;0,48;0,642
CE;2312304;São Benedito;0,481;0,618
CE;2312403;São Gonçalo do Amarante;0,523;0,639
CE;2312502;São João do Jaguaribe;0,581;0,694
CE;2312601;São Luís do Curu;0,543;0,65
CE;2312700;Senador Pompeu;0,538;0,618
CE;2312809;Senador Sá;0,491;0,6
CE;2312908;Sobral;0,581;0,699
CE;2313005;Solonópole;0,527;0,64
CE;2313104;Tabuleiro do Norte;0,573;0,698
CE;2313203;Tamboril;0,489;0,62
CE;2313252;Tarrafas;0,425;0,57
CE;2313302;Tauá;0,533;0,665
CE;2313351;Tejuçuoca;0,459;0,611
CE;2313401;Tianguá;0,523;0,64
CE;2313500;Trairi;0,51;0,632
CE;2313559;Tururu;0,488;0,6
CE;2313609;Ubajara;0,52;0,657
CE;2313708;Umari;0,458;0,584
CE;2313757;Umirim;0,457;0,578
CE;2313807;Uruburetama;0,526;0,632
CE;2313906;Uruoca;0,455;0,587
CE;2313955;Varjota;0,551;0,668
CE;2314003;Várzea Alegre;0,506;0,633
CE;2314102;Viçosa do Ceará;0,451;0,593
CE;2399919;Entre Rios;;
CE;2399929;Mecejana;;
CE;2399939;Vertentes;;
DF;5300108;Brasília;0,799;0,844
ES;3200102;Afonso Cláudio;0,63;0,717
ES;3200136;Águia Branca;0,582;0,686
ES;3200169;Água Doce do Norte;0,563;0,659
ES;3200201;Alegre;0,645;0,739
ES;3200300;Alfredo Chaves;0,684;0,754
ES;3200359;Alto Rio Novo;0,584;0,679
ES;3200409;Anchieta;0,684;0,785
ES;3200508;Apiacá;0,651;0,723
ES;3200607;Aracruz;0,703;0,772
ES;3200706;Atilio Vivacqua;0,658;0,728
ES;3200805;Baixo Guandu;0,618;0,71
ES;3200904;Barra de São Francisco;0,61;0,701
ES;3201001;Boa Esperança;0,619;0,694
ES;3201100;Bom Jesus do Norte;0,683;0,766
ES;3201159;Brejetuba;0,555;0,68
ES;3201209;Cachoeiro de Itapemirim;0,71;0,77
ES;3201308;Cariacica;0,673;0,75
ES;3201407;Castelo;0,677;0,762
ES;3201506;Colatina;0,707;0,773
ES;3201605;Conceição da Barra;0,584;0,688
ES;3201704;Conceição do Castelo;0,637;0,709
ES;3201803;Divino de São Lourenço;0,596;0,688
ES;3201902;Domingos Martins;0,648;0,736
ES;3202009;Dores do Rio Preto;0,636;0,769
ES;3202108;Ecoporanga;0,602;0,695
ES;3202207;Fundão;0,679;0,752
ES;3202256;Governador Lindenberg;;
ES;3202306;Guaçuí;0,653;0,743
ES;3202405;Guarapari;0,692;0,789
ES;3202454;Ibatiba;0,596;0,721
ES;3202504;Ibiraçu;0,668;0,78
ES;3202553;Ibitirama;0,587;0,69
ES;3202603;Iconha;0,686;0,79
ES;3202652;Irupi;0,592;0,719
ES;3202702;Itaguaçu;0,668;0,748
ES;3202801;Itapemirim;0,601;0,687
ES;3202900;Itarana;0,681;0,741
ES;3203007;Iúna;0,62;0,729
ES;3203056;Jaguaré;0,629;0,691
ES;3203106;Jerônimo Monteiro;0,641;0,706
ES;3203130;João Neiva;0,704;0,766
ES;3203163;Laranja da Terra;0,618;0,719
ES;3203205;Linhares;0,674;0,757
ES;3203304;Mantenópolis;0,595;0,683
ES;3203320;Marataízes;0,634;0,724
ES;3203346;Marechal Floriano;0,657;0,754
ES;3203353;Marilândia;0,682;0,745
ES;3203403;Mimoso do Sul;0,632;0,742
ES;3203502;Montanha;0,637;0,717
ES;3203601;Mucurici;0,613;0,679
ES;3203700;Muniz Freire;0,624;0,723
ES;3203809;Muqui;0,646;0,723
ES;3203908;Nova Venécia;0,661;0,738
ES;3204005;Pancas;0,577;0,667
ES;3204054;Pedro Canário;0,591;0,673
ES;3204104;Pinheiros;0,643;0,709
ES;3204203;Piúma;0,685;0,776
ES;3204252;Ponto Belo;0,627;0,696
ES;3204302;Presidente Kennedy;0,586;0,674
ES;3204351;Rio Bananal;0,647;0,725
ES;3204401;Rio Novo do Sul;0,68;0,76
ES;3204500;Santa Leopoldina;0,636;0,711
ES;3204559;Santa Maria de Jetibá;0,637;0,724
ES;3204609;Santa Teresa;0,692;0,789
ES;3204658;São Domingos do Norte;0,622;0,71
ES;3204708;São Gabriel da Palha;0,645;0,742
ES;3204807;São José do Calçado;0,657;0,745
ES;3204906;São Mateus;0,642;0,73
ES;3204955;São Roque do Canaã;0,657;0,751
ES;3205002;Serra;0,693;0,761
ES;3205010;Sooretama;0,603;0,702
ES;3205036;Vargem Alta;0,648;0,727
ES;3205069;Venda Nova do Imigrante;0,684;0,778
ES;3205101;Viana;0,658;0,737
ES;3205150;Vila Pavão;0,612;0,688
ES;3205176;Vila Valério;0,601;0,699
ES;3205200;Vila Velha;0,759;0,817
ES;3205309;Vitória;0,797;0,856
ES;3299919;Riacho;;
ES;3299929;Ponte do Itabapoana;;
GO;5200050;Abadia de Goiás;0,658;0,742
GO;5200100;Abadiânia;0,652;0,723
GO;5200134;Acreúna;0,664;0,763
GO;5200159;Adelândia;0,618;0,715
GO;5200175;Água Fria de Goiás;0,6;0,695
GO;5200209;Água Limpa;0,672;0,739
GO;5200258;Águas Lindas de Goiás;0,634;0,717
GO;5200308;Alexânia;0,622;0,696
GO;5200506;Aloândia;0,675;0,743
GO;5200555;Alto Horizonte;0,612;0,743
GO;5200605;Alto Paraíso de Goiás;0,625;0,738
GO;5200803;Alvorada do Norte;0,617;0,688
GO;5200829;Amaralina;0,558;0,648
GO;5200852;Americano do Brasil;0,634;0,732
GO;5200902;Amorinópolis;0,649;0,732
GO;5201108;Anápolis;0,721;0,788
GO;5201207;Anhanguera;0,71;0,802
GO;5201306;Anicuns;0,635;0,721
GO;5201405;Aparecida de Goiânia;0,677;0,764
GO;5201454;Aparecida do Rio Doce;0,632;0,754
GO;5201504;Aporé;0,652;0,752
GO;5201603;Araçu;0,647;0,733
GO;5201702;Aragarças;0,653;0,748
GO;5201801;Aragoiânia;0,676;0,759
GO;5202155;Araguapaz;0,61;0,729
GO;5202353;Arenópolis;0,649;0,739
GO;5202502;Aruanã;0,629;0,721
GO;5202601;Aurilândia;0,665;0,732
GO;5202809;Avelinópolis;0,653;0,737
GO;5203104;Baliza;0,621;0,715
GO;5203203;Barro Alto;0,624;0,708
GO;5203302;Bela Vista de Goiás;0,696;0,744
GO;5203401;Bom Jardim de Goiás;0,651;0,737
GO;5203500;Bom Jesus de Goiás;0,68;0,772
GO;5203559;Bonfinópolis;0,636;0,723
GO;5203575;Bonópolis;0,582;0,683
GO;5203609;Brazabrantes;0,661;0,749
GO;5203807;Britânia;0,617;0,723
GO;5203906;Buriti Alegre;0,675;0,758
GO;5203939;Buriti de Goiás;0,632;0,731
GO;5203962;Buritinópolis;0,521;0,6
GO;5204003;Cabeceiras;0,635;0,695
GO;5204102;Cachoeira Alta;0,673;0,737
GO;5204201;Cachoeira de Goiás;0,648;0,704
GO;5204250;Cachoeira Dourada;0,653;0,759
GO;5204300;Caçu;0,706;0,783
GO;5204409;Caiapônia;0,67;0,735
GO;5204508;Caldas Novas;0,734;0,802
GO;5204557;Caldazinha;0,643;0,742
GO;5204607;Campestre de Goiás;0,631;0,715
GO;5204656;Campinaçu;0,622;0,733
GO;5204706;Campinorte;0,667;0,75
GO;5204805;Campo Alegre de Goiás;0,708;0,802
GO;5204854;Campo Limpo de Goiás;;
GO;5204904;Campos Belos;0,638;0,708
GO;5204953;Campos Verdes;0,589;0,694
GO;5205000;Carmo do Rio Verde;0,649;0,728
GO;5205059;Castelândia;0,637;0,732
GO;5205109;Catalão;0,724;0,818
GO;5205208;Caturaí;0,637;0,728
GO;5205307;Cavalcante;0,514;0,609
GO;5205406;Ceres;0,707;0,782
GO;5205455;Cezarina;0,651;0,747
GO;5205471;Chapadão do Céu;0,713;0,834
GO;5205497;Cidade Ocidental;0,756;0,795
GO;5205513;Cocalzinho de Goiás;0,614;0,704
GO;5205521;Colinas do Sul;0,585;0,671
GO;5205703;Córrego do Ouro;0,649;0,726
GO;5205802;Corumbá de Goiás;0,654;0,716
GO;5205901;Corumbaíba;0,677;0,767
GO;5206206;Cristalina;0,688;0,761
GO;5206305;Cristianópolis;0,667;0,771
GO;5206404;Crixás;0,648;0,717
GO;5206503;Cromínia;0,674;0,769
GO;5206602;Cumari;0,681;0,756
GO;5206701;Damianópolis;0,546;0,634
GO;5206800;Damolândia;0,665;0,739
GO;5206909;Davinópolis;0,678;0,733
GO;5207105;Diorama;0,642;0,733
GO;5207253;Doverlândia;0,603;0,71
GO;5207352;Edealina;0,67;0,768
GO;5207402;Edéia;0,682;0,759
GO;5207501;Estrela do Norte;0,649;0,746
GO;5207535;Faina;0,603;0,703
GO;5207600;Fazenda Nova;0,658;0,746
GO;5207808;Firminópolis;0,664;0,745
GO;5207907;Flores de Goiás;0,52;0,642
GO;5208004;Formosa;0,698;0,75
GO;5208103;Formoso;0,668;0,737
GO;5208152;Gameleira de Goiás;;
GO;5208301;Divinópolis de Goiás;0,596;0,675
GO;5208400;Goianápolis;0,632;0,689
GO;5208509;Goiandira;0,692;0,765
GO;5208608;Goianésia;0,671;0,743
GO;5208707;Goiânia;0,778;0,832
GO;5208806;Goianira;0,676;0,74
GO;5208905;Goiás;0,652;0,736
GO;5209101;Goiatuba;0,729;0,812
GO;5209150;Gouvelândia;0,648;0,738
GO;5209200;Guapó;0,672;0,729
GO;5209291;Guaraíta;0,604;0,697
GO;5209408;Guarani de Goiás;0,546;0,632
GO;5209457;Guarinos;0,568;0,694
GO;5209606;Heitoraí;0,658;0,744
GO;5209705;Hidrolândia;0,635;0,736
GO;5209804;Hidrolina;0,643;0,737
GO;5209903;Iaciara;0,608;0,704
GO;5209937;Inaciolândia;0,648;0,717
GO;5209952;Indiara;0,652;0,73
GO;5210000;Inhumas;0,677;0,765
GO;5210109;Ipameri;0,691;0,758
GO;5210158;Ipiranga de Goiás;;
GO;5210208;Iporá;0,705;0,78
GO;5210307;Israelândia;0,658;0,73
GO;5210406;Itaberaí;0,661;0,739
GO;5210562;Itaguari;0,641;0,72
GO;5210604;Itaguaru;0,656;0,746
GO;5210802;Itajá;0,66;0,747
GO;5210901;Itapaci;0,642;0,724
GO;5211008;Itapirapuã;0,61;0,707
GO;5211206;Itapuranga;0,657;0,735
GO;5211305;Itarumã;0,63;0,735
GO;5211404;Itauçu;0,654;0,742
GO;5211503;Itumbiara;0,704;0,782
GO;5211602;Ivolândia;0,672;0,721
GO;5211701;Jandaia;0,663;0,746
GO;5211800;Jaraguá;0,636;0,728
GO;5211909;Jataí;0,716;0,793
GO;5212006;Jaupaci;0,617;0,71
GO;5212055;Jesúpolis;0,626;0,721
GO;5212105;Joviânia;0,699;0,787
GO;5212204;Jussara;0,664;0,74
GO;5212253;Lagoa Santa;;
GO;5212303;Leopoldo de Bulhões;0,648;0,715
GO;5212501;Luziânia;0,678;0,756
GO;5212600;Mairipotaba;0,687;0,761
GO;5212709;Mambaí;0,554;0,647
GO;5212808;Mara Rosa;0,624;0,713
GO;5212907;Marzagão;0,703;0,779
GO;5212956;Matrinchã;0,627;0,71
GO;5213004;Maurilândia;0,661;0,726
GO;5213053;Mimoso de Goiás;0,6;0,664
GO;5213087;Minaçu;0,66;0,749
GO;5213103;Mineiros;0,701;0,78
GO;5213400;Moiporá;0,638;0,73
GO;5213509;Monte Alegre de Goiás;0,537;0,625
GO;5213707;Montes Claros de Goiás;0,656;0,75
GO;5213756;Montividiu;0,655;0,794
GO;5213772;Montividiu do Norte;0,574;0,654
GO;5213806;Morrinhos;0,717;0,806
GO;5213855;Morro Agudo de Goiás;0,615;0,717
GO;5213905;Mossâmedes;0,655;0,75
GO;5214002;Mozarlândia;0,644;0,728
GO;5214051;Mundo Novo;0,595;0,692
GO;5214101;Mutunópolis;0,639;0,722
GO;5214408;Nazário;0,688;0,765
GO;5214507;Nerópolis;0,697;0,785
GO;5214606;Niquelândia;0,609;0,739
GO;5214705;Nova América;0,643;0,715
GO;5214804;Nova Aurora;0,697;0,785
GO;5214838;Nova Crixás;0,593;0,686
GO;5214861;Nova Glória;0,647;0,724
GO;5214879;Nova Iguaçu de Goiás;0,591;0,723
GO;5214903;Nova Roma;0,57;0,679
GO;5215009;Nova Veneza;0,648;0,732
GO;5215207;Novo Brasil;0,634;0,712
GO;5215231;Novo Gama;0,662;0,742
GO;5215256;Novo Planalto;0,646;0,715
GO;5215306;Orizona;0,68;0,768
GO;5215405;Ouro Verde de Goiás;0,645;0,719
GO;5215504;Ouvidor;0,704;0,785
GO;5215603;Padre Bernardo;0,622;0,705
GO;5215652;Palestina de Goiás;0,647;0,739
GO;5215702;Palmeiras de Goiás;0,678;0,76
GO;5215801;Palmelo;0,692;0,787
GO;5215900;Palminópolis;0,647;0,753
GO;5216007;Panamá;0,684;0,734
GO;5216304;Paranaiguara;0,681;0,751
GO;5216403;Paraúna;0,677;0,742
GO;5216452;Perolândia;0,611;0,73
GO;5216809;Petrolina de Goiás;0,641;0,733
GO;5216908;Pilar de Goiás;0,584;0,7
GO;5217104;Piracanjuba;0,714;0,755
GO;5217203;Piranhas;0,642;0,737
GO;5217302;Pirenópolis;0,638;0,713
GO;5217401;Pires do Rio;0,683;0,785
GO;5217609;Planaltina;0,644;0,723
GO;5217708;Pontalina;0,682;0,805
GO;5218003;Porangatu;0,668;0,761
GO;5218052;Porteirão;0,6;0,724
GO;5218102;Portelândia;0,653;0,78
GO;5218300;Posse;0,604;0,711
GO;5218391;Professor Jamil;0,638;0,736
GO;5218508;Quirinópolis;0,688;0,78
GO;5218607;Rialma;0,668;0,777
GO;5218706;Rianápolis;0,664;0,759
GO;5218789;Rio Quente;0,672;0,806
GO;5218805;Rio Verde;0,702;0,807
GO;5218904;Rubiataba;0,649;0,748
GO;5219001;Sanclerlândia;0,643;0,734
GO;5219100;Santa Bárbara de Goiás;0,636;0,733
GO;5219209;Santa Cruz de Goiás;0,693;0,782
GO;5219258;Santa Fé de Goiás;0,624;0,714
GO;5219308;Santa Helena de Goiás;0,686;0,747
GO;5219357;Santa Isabel;0,665;0,72
GO;5219407;Santa Rita do Araguaia;0,682;0,756
GO;5219456;Santa Rita do Novo Destino;0,59;0,684
GO;5219506;Santa Rosa de Goiás;0,655;0,715
GO;5219605;Santa Tereza de Goiás;0,624;0,729
GO;5219704;Santa Terezinha de Goiás;0,652;0,721
GO;5219712;Santo Antônio da Barra;0,623;0,746
GO;5219738;Santo Antônio de Goiás;0,651;0,749
GO;5219753;Santo Antônio do Descoberto;0,661;0,709
GO;5219803;São Domingos;0,549;0,631
GO;5219902;São Francisco de Goiás;0,635;0,726
GO;5220009;São João d'Aliança;0,629;0,718
GO;5220058;São João da Paraúna;0,662;0,779
GO;5220108;São Luís de Montes Belos;0,669;0,752
GO;5220157;São Luíz do Norte;0,593;0,71
GO;5220207;São Miguel do Araguaia;0,656;0,737
GO;5220264;São Miguel do Passa Quatro;0,667;0,767
GO;5220280;São Patrício;0,631;0,728
GO;5220405;São Simão;0,624;0,754
GO;5220454;Senador Canedo;0,634;0,729
GO;5220504;Serranópolis;0,666;0,742
GO;5220603;Silvânia;0,688;0,774
GO;5220686;Simolândia;0,564;0,657
GO;5220702;Sítio d'Abadia;0,53;0,643
GO;5221007;Taquaral de Goiás;0,621;0,726
GO;5221080;Teresina de Goiás;0,634;0,672
GO;5221197;Terezópolis de Goiás;0,605;0,707
GO;5221304;Três Ranchos;0,69;0,788
GO;5221403;Trindade;0,695;0,759
GO;5221452;Trombas;0,623;0,743
GO;5221502;Turvânia;0,646;0,736
GO;5221551;Turvelândia;0,626;0,685
GO;5221577;Uirapuru;0,554;0,662
GO;5221601;Uruaçu;0,663;0,738
GO;5221700;Uruana;0,703;0,758
GO;5221809;Urutaí;0,666;0,76
GO;5221858;Valparaíso de Goiás;0,739;0,795
GO;5221908;Varjão;0,639;0,729
GO;5222005;Vianópolis;0,694;0,784
GO;5222054;Vicentinópolis;0,681;0,773
GO;5222203;Vila Boa;0,585;0,674
GO;5222302;Vila Propício;0,539;0,674
MA;2100055;Açailândia;0,564;0,666
MA;2100105;Afonso Cunha;0,425;0,558
MA;2100154;Água Doce do Maranhão;0,414;0,529
MA;2100204;Alcântara;0,528;0,6
MA;2100303;Aldeias Altas;0,451;0,549
MA;2100402;Altamira do Maranhão;0,49;0,567
MA;2100436;Alto Alegre do Maranhão;0,397;0,538
MA;2100477;Alto Alegre do Pindaré;0,393;0,542
MA;2100501;Alto Parnaíba;0,554;0,636
MA;2100550;Amapá do Maranhão;0,463;0,572
MA;2100600;Amarante do Maranhão;0,479;0,582
MA;2100709;Anajatuba;0,458;0,567
MA;2100808;Anapurus;0,47;0,592
MA;2100832;Apicum-Açu;0,489;0,565
MA;2100873;Araguanã;0,447;0,548
MA;2100907;Araioses;0,406;0,486
MA;2100956;Arame;0,428;0,535
MA;2101004;Arari;0,525;0,617
MA;2101103;Axixá;0,535;0,619
MA;2101202;Bacabal;0,545;0,623
MA;2101251;Bacabeira;0,506;0,602
MA;2101301;Bacuri;0,482;0,594
MA;2101350;Bacurituba;0,424;0,569
MA;2101400;Balsas;0,588;0,696
MA;2101509;Barão de Grajaú;0,494;0,631
MA;2101608;Barra do Corda;0,489;0,618
MA;2101707;Barreirinhas;0,464;0,552
MA;2101731;Belágua;0,414;0,495
MA;2101772;Bela Vista do Maranhão;0,422;0,569
MA;2101806;Benedito Leite;0,484;0,595
MA;2101905;Bequimão;0,495;0,577
MA;2101939;Bernardo do Mearim;0,458;0,579
MA;2101970;Boa Vista do Gurupi;0,531;0,621
MA;2102002;Bom Jardim;0,434;0,515
MA;2102036;Bom Jesus das Selvas;0,437;0,58
MA;2102077;Bom Lugar;0,462;0,541
MA;2102101;Brejo;0,474;0,552
MA;2102150;Brejo de Areia;0,393;0,501
MA;2102200;Buriti;0,454;0,552
MA;2102309;Buriti Bravo;0,512;0,583
MA;2102325;Buriticupu;0,489;0,595
MA;2102358;Buritirana;0,435;0,547
MA;2102374;Cachoeira Grande;0,418;0,52
MA;2102408;Cajapió;0,436;0,562
MA;2102507;Cajari;0,473;0,589
MA;2102556;Campestre do Maranhão;0,528;0,633
MA;2102606;Cândido Mendes;0,495;0,584
MA;2102705;Cantanhede;0,448;0,522
MA;2102754;Capinzal do Norte;0,45;0,543
MA;2102804;Carolina;0,58;0,658
MA;2102903;Carutapera;0,509;0,571
MA;2103000;Caxias;0,529;0,614
MA;2103109;Cedral;0,561;0,619
MA;2103125;Central do Maranhão;0,468;0,591
MA;2103158;Centro do Guilherme;0,393;0,484
MA;2103174;Centro Novo do Maranhão;0,452;0,571
MA;2103208;Chapadinha;0,517;0,588
MA;2103257;Cidelândia;0,495;0,613
MA;2103307;Codó;0,48;0,558
MA;2103406;Coelho Neto;0,497;0,588
MA;2103505;Colinas;0,496;0,563
MA;2103554;Conceição do Lago-Açu;0,404;0,529
MA;2103604;Coroatá;0,458;0,556
MA;2103703;Cururupu;0,535;0,623
MA;2103752;Davinópolis;0,47;0,593
MA;2103802;Dom Pedro;0,564;0,634
MA;2103901;Duque Bacelar;0,474;0,54
MA;2104008;Esperantinópolis;0,479;0,593
MA;2104057;Estreito;0,597;0,681
MA;2104073;Feira Nova do Maranhão;0,466;0,569
MA;2104081;Fernando Falcão;0,439;0,498
MA;2104099;Formosa da Serra Negra;0,479;0,569
MA;2104107;Fortaleza dos Nogueiras;0,545;0,637
MA;2104206;Fortuna;0,475;0,568
MA;2104305;Godofredo Viana;0,549;0,596
MA;2104404;Gonçalves Dias;0,525;0,568
MA;2104503;Governador Archer;0,505;0,567
MA;2104552;Governador Edison Lobão;0,501;0,625
MA;2104602;Governador Eugênio Barros;0,426;0,556
MA;2104628;Governador Luiz Rocha;0,412;0,558
MA;2104651;Governador Newton Bello;0,402;0,494
MA;2104677;Governador Nunes Freire;0,497;0,592
MA;2104701;Graça Aranha;0,488;0,571
MA;2104800;Grajaú;0,532;0,639
MA;2104909;Guimarães;0,583;0,64
MA;2105005;Humberto de Campos;0,453;0,569
MA;2105104;Icatu;0,447;0,572
MA;2105153;Igarapé do Meio;0,407;0,54
MA;2105203;Igarapé Grande;0,517;0,602
MA;2105302;Imperatriz;0,626;0,722
